stats_entry_id,player_id,game_date,vs_team,outcome,min,fgm_fga,fg_per,threem_threea,three_per,ftm_fta,ft_per,rebounds,assists,blocks,steals,fouls,turnovers,points
12052,459,Wed 1/15,@#24 SAINT LOUIS,"L 66-60
",13,1-2,.500,0-0,.000,1-2,.500,2,1,0,0,4,2,3
12053,459,Sat 1/18,vsG. WASHINGTON,"L 79-71
",17,2-5,.400,0-0,.000,1-2,.500,4,0,0,1,0,0,5
12054,459,Wed 1/22,vsLA SALLE,"W 66-51
",21,5-7,.714,0-0,.000,0-0,.000,2,0,0,0,3,0,10
12055,459,Sat 1/25,@DUQUESNE,"L 83-81
",25,6-8,.750,0-0,.000,1-5,.200,4,0,0,0,5,2,13
12056,459,Wed 1/29,vs#21 MASSACHUSETTS,"W 78-65
",25,4-8,.500,0-0,.000,2-2,1.0,9,0,0,0,2,1,10
12057,459,Wed 2/5,@RICHMOND,"L 64-62
",29,3-5,.600,0-0,.000,0-0,.000,8,3,0,0,1,1,6
12058,459,Sat 2/8,vsDAYTON,"L 72-69
",18,1-3,.333,0-0,.000,3-7,.429,5,0,0,0,0,1,5
12059,459,Wed 2/12,@FORDHAM,"W 76-65
",23,4-5,.800,0-0,.000,1-2,.500,4,1,0,0,0,1,9
12060,459,Sat 2/15,@GEORGE MASON,"W 85-73
",15,2-2,1.0,0-0,.000,0-0,.000,5,0,1,0,1,0,4
12062,460,Sat 11/9,vsSOUTH DAKOTA,"W 68-46
",23,3-8,.375,0-0,.000,3-4,.750,9,0,1,1,3,2,9
12063,460,Mon 11/11,vsABILENE CHRISTIAN,"W 75-47
",27,3-3,1.0,0-0,.000,6-9,.667,5,0,4,2,1,2,12
12064,460,Sat 11/16,vsCANISIUS,"W 86-64
",31,6-8,.750,0-0,.000,1-2,.500,10,3,1,1,3,3,13
12065,460,Tue 11/19,@SIENA,"L 72-70
",31,4-11,.364,0-0,.000,8-10,.800,12,0,1,0,4,4,16
12066,460,Mon 11/25,vsS ILLINOIS,"W 83-71
",26,3-5,.600,0-0,.000,0-0,.000,5,1,2,0,3,0,6
12067,460,Tue 11/26,vsWAGNER,"W 70-67
",28,4-6,.667,0-0,.000,4-9,.444,8,0,2,2,2,3,12
12068,460,Wed 11/27,vsLOUISIANA TECH,"L 76-72
",29,2-5,.400,0-0,.000,3-8,.375,4,0,1,1,4,2,7
12069,460,Tue 12/3,vsUMASS LOWELL,"W 67-58
",20,1-4,.250,0-0,.000,1-2,.500,5,0,2,0,3,2,3
12070,460,Sat 12/7,@BUFFALO,"L 78-73
",21,1-4,.250,0-0,.000,2-4,.500,2,0,1,2,2,2,4
12071,460,Sat 12/14,@IONA,"W 102-89
",15,3-5,.600,0-0,.000,0-1,.000,4,0,1,0,3,1,6
12072,460,Tue 12/17,@WAKE FOREST,"L 77-62
",19,3-5,.600,0-0,.000,1-3,.333,5,0,1,0,4,2,7
12073,460,Sat 12/21,@NIAGARA,"W 74-72
",23,1-5,.200,0-0,.000,0-0,.000,5,1,2,0,1,2,2
12074,460,Mon 12/30,vsDELAWARE,"W 80-73
",26,7-12,.583,0-0,.000,1-1,1.0,6,1,6,0,4,1,15
12075,460,Sat 1/4,vsCORNELL,"W 81-57
",15,2-2,1.0,0-0,.000,0-1,.000,1,1,1,0,4,1,4
12076,460,Wed 1/8,vsRICHMOND,"W 84-70
",26,4-6,.667,0-0,.000,11-17,.647,11,0,3,1,3,0,19
12077,460,Sat 1/11,@#19 MASSACHUSETTS,"L 73-68
",28,5-12,.417,0-0,.000,1-2,.500,5,1,5,1,5,3,11
12078,460,Wed 1/15,@#24 SAINT LOUIS,"L 66-60
",13,1-5,.200,0-0,.000,1-2,.500,2,0,1,1,4,0,3
12079,460,Sat 1/18,vsG. WASHINGTON,"L 79-71
",32,4-5,.800,0-0,.000,6-6,1.0,8,0,2,0,4,4,14
12080,460,Wed 1/22,vsLA SALLE,"W 66-51
",21,3-3,1.0,0-0,.000,1-2,.500,4,0,4,1,3,2,7
12081,460,Sat 1/25,@DUQUESNE,"L 83-81
",20,1-4,.250,0-0,.000,3-4,.750,2,1,0,0,5,1,5
12082,460,Wed 1/29,vs#21 MASSACHUSETTS,"W 78-65
",31,3-9,.333,0-0,.000,6-8,.750,3,1,3,2,2,3,12
12083,460,Wed 2/5,@RICHMOND,"L 64-62
",27,5-10,.500,0-0,.000,5-7,.714,7,0,3,1,3,2,15
12084,460,Sat 2/8,vsDAYTON,"L 72-69
",32,6-6,1.0,0-0,.000,5-7,.714,7,0,5,0,1,3,17
12085,460,Wed 2/12,@FORDHAM,"W 76-65
",26,3-5,.600,0-0,.000,0-0,.000,5,0,0,2,1,2,6
12086,460,Sat 2/15,@GEORGE MASON,"W 85-73
",31,3-4,.750,0-0,.000,6-7,.857,6,0,4,0,3,3,12
12088,461,Sat 11/9,vsSOUTH DAKOTA,"W 68-46
",2,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
12089,461,Mon 11/11,vsABILENE CHRISTIAN,"W 75-47
",4,1-2,.500,0-1,.000,2-4,.500,0,0,0,0,1,0,4
12090,461,Sat 11/16,vsCANISIUS,"W 86-64
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12096,461,Sat 12/7,@BUFFALO,"L 78-73
",0,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12101,461,Sat 1/4,vsCORNELL,"W 81-57
",3,0-1,.000,0-1,.000,0-0,.000,1,0,0,0,0,0,0
12105,461,Sat 1/18,vsG. WASHINGTON,"L 79-71
",1,0-2,.000,0-2,.000,0-0,.000,0,0,0,1,0,0,0
12114,462,Fri 11/8,vsILLINOIS STATE,"W 96-58
",13,2-2,1.0,0-0,.000,2-3,.667,0,2,0,1,4,4,6
12115,462,Tue 11/12,@#25 VIRGINIA,"W 59-56
",12,2-5,.400,0-0,.000,1-1,1.0,2,0,0,0,1,2,5
12116,462,Sat 11/16,vsWINTHROP,"W 92-71
",16,3-7,.429,0-2,.000,5-7,.714,4,2,0,3,3,1,11
12117,462,Thu 11/21,vsFLORIDA STATE,"L 85-67
",21,1-2,.500,0-1,.000,0-0,.000,2,2,0,3,1,0,2
12118,462,Fri 11/22,vsLONG BEACH ST,"W 73-67
",11,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12119,462,Sun 11/24,vsGEORGETOWN,"L 84-80
",10,1-2,.500,1-2,.500,0-0,.000,0,1,0,3,1,3,3
12120,462,Fri 11/29,vsNORTHEASTERN,"W 79-66
",11,0-1,.000,0-1,.000,0-0,.000,0,4,0,0,1,2,0
12121,462,Sun 12/1,@BELMONT,"W 81-68
",20,4-7,.571,1-2,.500,3-3,1.0,1,3,0,1,2,2,12
12122,462,Thu 12/5,vsE KENTUCKY,"W 71-68
(OT)",18,4-7,.571,3-6,.500,2-2,1.0,1,1,0,1,2,3,13
12123,462,Sun 12/8,vsOLD DOMINION,"W 69-48
",16,3-7,.429,2-4,.500,0-0,.000,4,2,0,0,3,1,8
12124,462,Sat 12/14,@NORTHERN IOWA,"L 77-68
",17,4-7,.571,3-4,.750,2-2,1.0,1,1,0,0,3,2,13
12125,462,Tue 12/17,vsWOFFORD,"W 72-57
",19,5-8,.625,1-3,.333,5-6,.833,2,0,0,4,2,0,16
12126,462,Sat 12/21,vsVIRGINIA TECH,"W 82-52
",17,2-7,.286,0-2,.000,1-1,1.0,0,6,0,5,2,1,5
12127,462,Sat 12/28,vsBOSTON COLLEGE,"W 69-50
",16,1-5,.200,0-3,.000,0-0,.000,0,3,0,1,2,0,2
12128,462,Fri 1/3,vsSTONY BROOK,"W 81-63
",11,0-1,.000,0-1,.000,0-0,.000,1,1,0,0,3,1,0
12129,462,Thu 1/9,vsGEORGE MASON,"W 71-57
",10,0-2,.000,0-0,.000,4-4,1.0,0,1,0,0,1,1,4
12130,462,Tue 1/14,@G. WASHINGTON,"L 76-66
",7,1-2,.500,0-1,.000,0-0,.000,0,2,0,0,3,1,2
12131,462,Sat 1/18,vsDUQUESNE,"W 80-65
",16,2-5,.400,2-4,.500,0-0,.000,1,4,0,1,5,2,6
12132,462,Wed 1/22,@DAYTON,"W 80-66
",15,3-5,.600,3-4,.750,0-0,.000,0,2,0,0,2,1,9
12133,462,Sat 1/25,@LA SALLE,"W 97-89
(2OT)",19,1-1,1.0,0-0,.000,0-0,.000,1,1,0,0,1,1,2
12134,462,Wed 1/29,vsFORDHAM,"W 76-60
",18,3-9,.333,1-4,.250,4-4,1.0,1,2,0,1,3,4,11
12135,462,Sat 2/1,vsRICHMOND,"W 81-70
",21,3-7,.429,1-3,.333,4-5,.800,0,0,0,1,1,0,11
12136,462,Thu 2/6,vsRHODE ISLAND,"W 68-52
",16,3-6,.500,0-1,.000,2-2,1.0,3,3,0,1,4,1,8
12137,462,Sat 2/8,@SAINT JOSEPH'S,"L 69-62
",16,1-5,.200,0-2,.000,0-0,.000,3,1,0,0,2,3,2
12138,462,Wed 2/12,vsG. WASHINGTON,"W 92-75
",19,1-3,.333,1-1,1.0,1-2,.500,0,2,0,1,2,6,4
12139,462,Sat 2/15,@#12 SAINT LOUIS,"L 64-62
",6,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,4,2,0
12141,463,Fri 11/8,vsILLINOIS STATE,"W 96-58
",25,4-9,.444,1-2,.500,0-0,.000,5,8,0,5,1,2,9
12142,463,Tue 11/12,@#25 VIRGINIA,"W 59-56
",38,2-6,.333,0-1,.000,0-2,.000,4,2,0,2,2,2,4
12143,463,Sat 11/16,vsWINTHROP,"W 92-71
",25,3-6,.500,0-0,.000,10-11,.909,2,4,0,5,3,2,16
12144,463,Thu 11/21,vsFLORIDA STATE,"L 85-67
",20,0-4,.000,0-0,.000,4-4,1.0,2,0,0,2,3,1,4
12145,463,Fri 11/22,vsLONG BEACH ST,"W 73-67
",30,6-7,.857,0-0,.000,4-5,.800,6,4,0,2,1,0,16
12146,463,Sun 11/24,vsGEORGETOWN,"L 84-80
",32,8-12,.667,0-0,.000,6-10,.600,6,3,0,4,4,1,22
12147,463,Fri 11/29,vsNORTHEASTERN,"W 79-66
",35,3-5,.600,0-2,.000,1-2,.500,2,7,0,5,3,2,7
12148,463,Sun 12/1,@BELMONT,"W 81-68
",31,1-3,.333,0-0,.000,3-4,.750,2,4,0,4,3,1,5
12149,463,Thu 12/5,vsE KENTUCKY,"W 71-68
(OT)",39,2-6,.333,0-0,.000,1-3,.333,4,6,0,5,2,5,5
12150,463,Sun 12/8,vsOLD DOMINION,"W 69-48
",27,1-6,.167,0-1,.000,0-0,.000,2,3,0,5,3,2,2
12151,463,Sat 12/14,@NORTHERN IOWA,"L 77-68
",32,2-11,.182,0-3,.000,4-4,1.0,5,4,0,4,4,2,8
12152,463,Tue 12/17,vsWOFFORD,"W 72-57
",22,1-4,.250,0-1,.000,0-0,.000,3,3,1,2,2,3,2
12153,463,Sat 12/21,vsVIRGINIA TECH,"W 82-52
",24,4-7,.571,0-0,.000,0-0,.000,4,4,0,4,2,2,8
12154,463,Sat 12/28,vsBOSTON COLLEGE,"W 69-50
",26,1-5,.200,0-1,.000,4-4,1.0,5,6,0,3,1,1,6
12155,463,Fri 1/3,vsSTONY BROOK,"W 81-63
",29,3-7,.429,0-2,.000,8-9,.889,3,9,1,7,2,0,14
12156,463,Thu 1/9,vsGEORGE MASON,"W 71-57
",29,3-6,.500,0-1,.000,6-6,1.0,4,2,0,5,3,3,12
12157,463,Tue 1/14,@G. WASHINGTON,"L 76-66
",32,3-8,.375,2-3,.667,0-0,.000,3,3,0,1,3,2,8
12158,463,Sat 1/18,vsDUQUESNE,"W 80-65
",26,4-8,.500,2-5,.400,2-2,1.0,6,3,0,3,2,1,12
12159,463,Wed 1/22,@DAYTON,"W 80-66
",32,7-12,.583,0-3,.000,4-4,1.0,2,5,0,3,1,0,18
12160,463,Sat 1/25,@LA SALLE,"W 97-89
(2OT)",41,2-6,.333,1-2,.500,7-8,.875,4,5,0,5,3,3,12
12161,463,Wed 1/29,vsFORDHAM,"W 76-60
",26,2-5,.400,1-3,.333,2-2,1.0,4,4,0,4,2,0,7
12162,463,Sat 2/1,vsRICHMOND,"W 81-70
",31,5-9,.556,1-1,1.0,3-4,.750,3,2,1,5,3,1,14
12163,463,Thu 2/6,vsRHODE ISLAND,"W 68-52
",23,2-4,.500,0-0,.000,1-2,.500,5,1,0,1,3,1,5
12164,463,Sat 2/8,@SAINT JOSEPH'S,"L 69-62
",27,4-8,.500,0-0,.000,3-3,1.0,2,4,0,1,4,2,11
12165,463,Wed 2/12,vsG. WASHINGTON,"W 92-75
",32,2-8,.250,0-2,.000,2-4,.500,2,6,0,7,0,5,6
12166,463,Sat 2/15,@#12 SAINT LOUIS,"L 64-62
",35,5-11,.455,0-1,.000,2-4,.500,9,5,1,3,4,3,12
12168,464,Fri 11/8,vsILLINOIS STATE,"W 96-58
",23,6-8,.750,0-0,.000,2-5,.400,6,1,2,2,2,1,14
12169,464,Tue 11/12,@#25 VIRGINIA,"W 59-56
",19,1-3,.333,0-0,.000,1-5,.200,1,0,1,0,4,0,3
12170,464,Sat 11/16,vsWINTHROP,"W 92-71
",11,2-4,.500,0-0,.000,0-0,.000,1,0,1,1,2,4,4
12171,464,Thu 11/21,vsFLORIDA STATE,"L 85-67
",11,1-4,.250,0-1,.000,0-0,.000,6,0,0,1,4,1,2
12172,464,Fri 11/22,vsLONG BEACH ST,"W 73-67
",12,0-2,.000,0-0,.000,1-2,.500,2,0,0,0,2,0,1
12173,464,Sun 11/24,vsGEORGETOWN,"L 84-80
",15,1-2,.500,0-0,.000,1-2,.500,4,0,0,2,1,2,3
12177,464,Sun 12/8,vsOLD DOMINION,"W 69-48
",13,0-3,.000,0-0,.000,0-0,.000,8,1,1,1,0,2,0
12178,464,Sat 12/14,@NORTHERN IOWA,"L 77-68
",6,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
12179,464,Tue 12/17,vsWOFFORD,"W 72-57
",9,1-1,1.0,0-0,.000,2-3,.667,3,0,0,0,2,1,4
12180,464,Sat 12/21,vsVIRGINIA TECH,"W 82-52
",13,2-3,.667,0-0,.000,1-4,.250,0,0,0,0,1,1,5
12181,464,Sat 12/28,vsBOSTON COLLEGE,"W 69-50
",7,1-3,.333,0-0,.000,0-0,.000,1,0,0,1,2,0,2
12182,464,Fri 1/3,vsSTONY BROOK,"W 81-63
",14,2-6,.333,0-0,.000,2-2,1.0,2,1,1,2,1,0,6
12183,464,Thu 1/9,vsGEORGE MASON,"W 71-57
",15,2-3,.667,0-0,.000,3-6,.500,4,3,2,1,2,1,7
12184,464,Tue 1/14,@G. WASHINGTON,"L 76-66
",8,0-0,.000,0-0,.000,0-0,.000,0,0,1,2,3,0,0
12185,464,Sat 1/18,vsDUQUESNE,"W 80-65
",14,3-6,.500,0-0,.000,1-2,.500,4,0,2,1,4,0,7
12189,464,Sat 2/1,vsRICHMOND,"W 81-70
",4,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12190,464,Thu 2/6,vsRHODE ISLAND,"W 68-52
",7,0-0,.000,0-0,.000,0-2,.000,1,0,3,2,2,0,0
12191,464,Sat 2/8,@SAINT JOSEPH'S,"L 69-62
",3,0-1,.000,0-0,.000,0-0,.000,1,0,0,0,1,0,0
12192,464,Wed 2/12,vsG. WASHINGTON,"W 92-75
",4,0-1,.000,0-0,.000,0-0,.000,2,0,0,0,1,0,0
12193,464,Sat 2/15,@#12 SAINT LOUIS,"L 64-62
",3,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,2,0,0
12195,465,Fri 11/8,vsILLINOIS STATE,"W 96-58
",10,1-3,.333,1-2,.500,0-0,.000,1,1,1,0,2,0,3
12196,465,Tue 11/12,@#25 VIRGINIA,"W 59-56
",1,0-1,.000,0-1,.000,0-0,.000,1,0,0,0,0,0,0
12197,465,Sat 11/16,vsWINTHROP,"W 92-71
",4,0-1,.000,0-1,.000,4-4,1.0,2,0,0,1,0,0,4
12198,465,Thu 11/21,vsFLORIDA STATE,"L 85-67
",5,1-4,.250,1-3,.333,0-0,.000,2,0,0,0,1,0,3
12199,465,Fri 11/22,vsLONG BEACH ST,"W 73-67
",1,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
12201,465,Fri 11/29,vsNORTHEASTERN,"W 79-66
",6,1-3,.333,0-2,.000,0-0,.000,2,0,0,0,2,0,2
12202,465,Sun 12/1,@BELMONT,"W 81-68
",0,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
12204,465,Sun 12/8,vsOLD DOMINION,"W 69-48
",5,1-3,.333,0-0,.000,1-2,.500,2,0,0,0,1,0,3
12206,465,Tue 12/17,vsWOFFORD,"W 72-57
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
12207,465,Sat 12/21,vsVIRGINIA TECH,"W 82-52
",8,2-5,.400,2-4,.500,0-0,.000,2,0,1,1,1,0,6
12208,465,Sat 12/28,vsBOSTON COLLEGE,"W 69-50
",6,1-3,.333,1-3,.333,0-0,.000,1,0,0,0,0,0,3
12209,465,Fri 1/3,vsSTONY BROOK,"W 81-63
",3,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,1,0,0
12212,465,Sat 1/18,vsDUQUESNE,"W 80-65
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12215,465,Wed 1/29,vsFORDHAM,"W 76-60
",5,1-4,.250,0-1,.000,0-0,.000,1,0,0,0,1,0,2
12216,465,Sat 2/1,vsRICHMOND,"W 81-70
",0,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12217,465,Thu 2/6,vsRHODE ISLAND,"W 68-52
",4,1-1,1.0,1-1,1.0,0-0,.000,0,0,0,0,0,0,3
12219,465,Wed 2/12,vsG. WASHINGTON,"W 92-75
",6,1-5,.200,1-4,.250,1-2,.500,0,0,0,1,1,1,4
12222,466,Fri 11/8,vsILLINOIS STATE,"W 96-58
",18,4-7,.571,2-4,.500,2-2,1.0,2,4,0,2,1,2,12
12223,466,Tue 11/12,@#25 VIRGINIA,"W 59-56
",25,3-8,.375,1-2,.500,0-0,.000,2,3,0,3,2,1,7
12224,466,Sat 11/16,vsWINTHROP,"W 92-71
",25,4-8,.500,1-4,.250,2-3,.667,1,0,1,4,1,0,11
12225,466,Thu 11/21,vsFLORIDA STATE,"L 85-67
",22,3-7,.429,2-3,.667,2-2,1.0,1,0,0,1,1,1,10
12226,466,Fri 11/22,vsLONG BEACH ST,"W 73-67
",27,6-13,.462,4-10,.400,2-3,.667,2,1,1,2,2,3,18
12227,466,Sun 11/24,vsGEORGETOWN,"L 84-80
",30,2-9,.222,1-4,.250,6-8,.750,2,4,0,3,5,3,11
12228,466,Fri 11/29,vsNORTHEASTERN,"W 79-66
",29,3-10,.300,1-6,.167,0-0,.000,2,5,0,2,1,0,7
12229,466,Sun 12/1,@BELMONT,"W 81-68
",32,3-10,.300,1-5,.200,1-2,.500,2,0,0,2,1,2,8
12230,466,Thu 12/5,vsE KENTUCKY,"W 71-68
(OT)",29,4-10,.400,4-8,.500,0-0,.000,3,2,0,0,2,1,12
12231,466,Sun 12/8,vsOLD DOMINION,"W 69-48
",22,2-8,.250,1-4,.250,1-2,.500,1,0,0,2,2,0,6
12232,466,Sat 12/14,@NORTHERN IOWA,"L 77-68
",23,1-6,.167,0-3,.000,0-0,.000,1,1,0,0,1,0,2
12233,466,Tue 12/17,vsWOFFORD,"W 72-57
",23,2-10,.200,1-6,.167,4-4,1.0,2,1,0,4,0,1,9
12234,466,Sat 12/21,vsVIRGINIA TECH,"W 82-52
",26,1-6,.167,0-4,.000,3-4,.750,2,1,0,2,0,0,5
12235,466,Sat 12/28,vsBOSTON COLLEGE,"W 69-50
",28,5-10,.500,3-6,.500,0-0,.000,5,1,0,1,1,1,13
12236,466,Fri 1/3,vsSTONY BROOK,"W 81-63
",29,4-8,.500,2-4,.500,1-1,1.0,1,2,3,1,1,0,11
12237,466,Thu 1/9,vsGEORGE MASON,"W 71-57
",32,3-9,.333,2-5,.400,0-0,.000,0,1,0,0,0,0,8
12238,466,Tue 1/14,@G. WASHINGTON,"L 76-66
",32,7-12,.583,3-6,.500,0-0,.000,3,3,0,3,1,1,17
12239,466,Sat 1/18,vsDUQUESNE,"W 80-65
",25,4-9,.444,3-8,.375,0-1,.000,5,2,0,1,1,4,11
12240,466,Wed 1/22,@DAYTON,"W 80-66
",29,3-8,.375,1-4,.250,0-0,.000,2,2,0,0,0,1,7
12241,466,Sat 1/25,@LA SALLE,"W 97-89
(2OT)",34,3-8,.375,2-4,.500,1-1,1.0,2,4,0,0,4,1,9
12242,466,Wed 1/29,vsFORDHAM,"W 76-60
",25,3-8,.375,2-5,.400,1-1,1.0,1,0,0,0,3,3,9
12243,466,Sat 2/1,vsRICHMOND,"W 81-70
",25,4-7,.571,1-4,.250,1-1,1.0,0,3,0,0,4,0,10
12244,466,Thu 2/6,vsRHODE ISLAND,"W 68-52
",24,1-4,.250,1-2,.500,0-0,.000,2,2,3,0,0,1,3
12245,466,Sat 2/8,@SAINT JOSEPH'S,"L 69-62
",26,1-1,1.0,1-1,1.0,0-0,.000,2,0,0,0,2,0,3
12246,466,Wed 2/12,vsG. WASHINGTON,"W 92-75
",19,5-9,.556,2-3,.667,3-4,.750,2,1,0,0,3,0,15
12247,466,Sat 2/15,@#12 SAINT LOUIS,"L 64-62
",32,2-7,.286,0-2,.000,3-4,.750,1,1,0,3,4,0,7
12249,467,Fri 11/8,vsILLINOIS STATE,"W 96-58
",12,0-0,.000,0-0,.000,2-2,1.0,2,0,1,0,3,1,2
12250,467,Tue 11/12,@#25 VIRGINIA,"W 59-56
",11,0-1,.000,0-0,.000,0-0,.000,1,0,0,0,3,0,0
12251,467,Sat 11/16,vsWINTHROP,"W 92-71
",14,4-4,1.0,1-1,1.0,1-3,.333,6,0,0,0,1,0,10
12252,467,Thu 11/21,vsFLORIDA STATE,"L 85-67
",23,1-4,.250,0-0,.000,1-3,.333,11,1,2,2,4,4,3
12253,467,Fri 11/22,vsLONG BEACH ST,"W 73-67
",18,1-2,.500,0-0,.000,0-0,.000,4,1,2,0,2,1,2
12254,467,Sun 11/24,vsGEORGETOWN,"L 84-80
",19,0-2,.000,0-0,.000,1-2,.500,2,0,1,0,4,0,1
12255,467,Fri 11/29,vsNORTHEASTERN,"W 79-66
",27,3-3,1.0,0-0,.000,1-3,.333,3,1,5,2,3,0,7
12256,467,Sun 12/1,@BELMONT,"W 81-68
",25,3-4,.750,0-0,.000,0-0,.000,2,0,2,0,2,1,6
12257,467,Thu 12/5,vsE KENTUCKY,"W 71-68
(OT)",17,1-2,.500,0-0,.000,1-2,.500,3,1,2,0,0,0,3
12258,467,Sun 12/8,vsOLD DOMINION,"W 69-48
",9,1-3,.333,0-0,.000,0-0,.000,3,0,2,0,1,0,2
12259,467,Sat 12/14,@NORTHERN IOWA,"L 77-68
",14,0-2,.000,0-0,.000,0-1,.000,4,0,1,0,3,0,0
12260,467,Tue 12/17,vsWOFFORD,"W 72-57
",16,0-2,.000,0-0,.000,1-2,.500,5,0,2,0,3,0,1
12261,467,Sat 12/21,vsVIRGINIA TECH,"W 82-52
",13,2-3,.667,0-0,.000,1-3,.333,7,1,1,0,0,1,5
12262,467,Sat 12/28,vsBOSTON COLLEGE,"W 69-50
",9,0-0,.000,0-0,.000,0-0,.000,1,0,1,0,3,1,0
12263,467,Fri 1/3,vsSTONY BROOK,"W 81-63
",6,0-1,.000,0-0,.000,1-2,.500,2,0,0,0,0,0,1
12264,467,Thu 1/9,vsGEORGE MASON,"W 71-57
",6,0-1,.000,0-0,.000,1-2,.500,2,0,1,1,0,0,1
12265,467,Tue 1/14,@G. WASHINGTON,"L 76-66
",7,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
12266,467,Sat 1/18,vsDUQUESNE,"W 80-65
",12,2-4,.500,0-0,.000,0-3,.000,4,3,1,1,3,2,4
12267,467,Wed 1/22,@DAYTON,"W 80-66
",11,0-0,.000,0-0,.000,0-0,.000,2,0,1,0,4,0,0
12268,467,Sat 1/25,@LA SALLE,"W 97-89
(2OT)",10,0-1,.000,0-0,.000,0-0,.000,0,0,1,0,1,0,0
12269,467,Wed 1/29,vsFORDHAM,"W 76-60
",16,0-3,.000,0-0,.000,4-4,1.0,6,0,1,1,3,0,4
12270,467,Sat 2/1,vsRICHMOND,"W 81-70
",13,3-4,.750,0-0,.000,0-0,.000,6,0,3,0,1,0,6
12271,467,Thu 2/6,vsRHODE ISLAND,"W 68-52
",18,1-3,.333,0-0,.000,6-6,1.0,4,0,1,0,3,1,8
12272,467,Sat 2/8,@SAINT JOSEPH'S,"L 69-62
",9,0-0,.000,0-0,.000,0-0,.000,0,0,0,1,0,0,0
12273,467,Wed 2/12,vsG. WASHINGTON,"W 92-75
",12,0-0,.000,0-0,.000,1-2,.500,3,0,1,1,1,1,1
12274,467,Sat 2/15,@#12 SAINT LOUIS,"L 64-62
",12,2-2,1.0,0-0,.000,0-0,.000,4,0,1,0,1,0,4
12276,468,Fri 11/8,vsILLINOIS STATE,"W 96-58
",1,0-0,.000,0-0,.000,0-2,.000,0,0,0,0,1,0,0
12278,468,Sat 11/16,vsWINTHROP,"W 92-71
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12285,468,Sun 12/8,vsOLD DOMINION,"W 69-48
",1,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
12287,468,Tue 12/17,vsWOFFORD,"W 72-57
",1,0-2,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12288,468,Sat 12/21,vsVIRGINIA TECH,"W 82-52
",1,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12289,468,Sat 12/28,vsBOSTON COLLEGE,"W 69-50
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12290,468,Fri 1/3,vsSTONY BROOK,"W 81-63
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12293,468,Sat 1/18,vsDUQUESNE,"W 80-65
",1,0-0,.000,0-0,.000,1-2,.500,0,1,0,0,1,0,1
12294,468,Wed 1/22,@DAYTON,"W 80-66
",0,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12296,468,Wed 1/29,vsFORDHAM,"W 76-60
",2,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12297,468,Sat 2/1,vsRICHMOND,"W 81-70
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
12298,468,Thu 2/6,vsRHODE ISLAND,"W 68-52
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
12303,469,Fri 11/8,vsILLINOIS STATE,"W 96-58
",18,6-8,.750,0-0,.000,1-5,.200,8,2,0,0,1,0,13
12304,469,Tue 11/12,@#25 VIRGINIA,"W 59-56
",22,4-6,.667,1-1,1.0,0-0,.000,5,1,0,1,4,1,9
12305,469,Sat 11/16,vsWINTHROP,"W 92-71
",28,3-4,.750,2-2,1.0,3-10,.300,4,2,0,4,3,3,11
12306,469,Thu 11/21,vsFLORIDA STATE,"L 85-67
",15,2-6,.333,0-1,.000,4-5,.800,2,0,0,1,5,0,8
12307,469,Fri 11/22,vsLONG BEACH ST,"W 73-67
",31,8-14,.571,0-0,.000,1-1,1.0,10,2,2,0,2,2,17
12308,469,Sun 11/24,vsGEORGETOWN,"L 84-80
",26,2-9,.222,0-2,.000,3-4,.750,2,0,1,2,4,2,7
12309,469,Fri 11/29,vsNORTHEASTERN,"W 79-66
",25,7-12,.583,0-1,.000,3-10,.300,10,0,1,0,4,0,17
